,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
2120,20,51,1,frag,120,refer,"
",,,positive,punct,type,stop
2121,20,52,1,frag,121,refer,"
Apartment one oh two
",,number-enum,positive,,,
2122,20,52,1,frag,122,refer,"
",,,positive,punct,type,stop
2123,20,53,1,frag,123,refer,"
Chesapeake Virginia
",partial,,positive,,,
2124,20,53,1,frag,124,refer,"
",,,positive,punct,type,stop
2125,20,54,1,frag,125,refer,"
Two three three
",,enum-number,positive,,,
2126,20,54,1,frag,126,refer,"
",,,positive,punct,type,stop
2127,20,55,1,frag,127,refer,"
Two
",,,positive,,,
2128,20,55,1,frag,128,refer,"
",,,positive,punct,type,stop
2129,20,56,,dm,129,acknowledge,"
Okay
",,,,,,
2130,20,56,,decl,130,state,"
I do have that here it is B
",,spell-location,positive,,,
2131,20,56,,frag,131,refer,"
",,,positive,punct,type,stop
2132,20,56,,frag,132,refer,"
at thirteen fifty feet in order to save send that card to you with urgent shipment in order to figure out where the card is going to be I say give us a call
",condition-benefit1-benefit2-predict-partial,spell,positive,,,
2133,20,56,,frag,133,refer,"
",,,positive,punct,type,stop
2134,20,57,,decl,134,stateReason,"
I say Saturday we're open twenty four seven you can give us a call any day any time and we're going to be open and just calling to see if we have a tracking number so because this card is going to be delivery U
",option-intent1-benefit1-poss2-condition-reason,number-enum-spell-day-time,positive,,,
2135,20,57,,frag,135,refer,"
",,,positive,punct,type,stop
2136,20,57,,frag,136,refer,"
P
",,spell,positive,,,
2137,20,57,,frag,137,refer,"
",,,positive,punct,type,stop
2138,20,57,,frag,138,refer,"
S
",,spell,positive,,,
2139,20,57,,frag,139,refer,"
",,,positive,punct,type,stop
2140,20,57,,decl,140,stateReason,"
because it's urgent shipment
",reason,,positive,,,
2141,20,57,,frag,141,refer,"
",,,positive,punct,type,stop
2142,20,58,,decl,142,predict,"
And just see where the card is it what day is going to be there but it's going to be shipped out tomorrow which is Friday we don't do business days so your receipt yeah you're receive it by Monday no later than Tuesday
",predict-contrast,day-location-time,negative,,,
2143,20,58,,frag,143,refer,"
",,,positive,punct,type,stop
2144,20,59,1,dm,144,acknowledge,"
Okay
",,,,,,
2145,20,59,1,frag,145,refer,"
",,,positive,punct,type,stop
2146,20,60,,dm,146,acknowledge,"
Okay
",,,,,,
2147,20,60,,frag,147,refer,"
",,,positive,punct,type,stop
2148,20,61,1,dm,148,acknowledge,"
Okay
",,,,,,
2149,20,61,1,dm,149,init,"
so
",,,,,,
2150,20,61,1,frag,150,refer,"
",,,positive,punct,type,stop
2151,20,62,1,dm,151,init,"
So
",,,,,,
2152,20,62,1,decl,152,state,"
the thirteen dollars will be to pick it
",,currency,positive,,,
2153,20,62,1,frag,153,refer,"
",,,positive,punct,type,stop
2154,20,63,,yes,154,acknowledge,"
Yeah
",,,,,,
2155,20,63,,decl,155,state,"
they they took it off the cart
",,,positive,,,
2156,20,63,,frag,156,refer,"
",,,positive,punct,type,stop
2157,20,64,1,dm,157,acknowledge,"
Okay
",,,,,,
2158,20,64,1,decl,158,predict,"
and he will receive his call up on Monday probably Tuesday at the latest
",probability,day-time,positive,,,
2159,20,64,1,frag,159,refer,"
",,,positive,punct,type,stop
2160,20,65,,dm,160,agree,"
Correct
",,,,,,
2161,20,65,,frag,161,refer,"
",,,positive,punct,type,stop
2162,20,66,1,dm,162,muse,"
Well
",,,,,,
2163,20,66,1,decl,163,stateConstraint,"
you have to do is pick the car call it in and activate
",constrain,,positive,,,
2164,20,66,1,frag,164,refer,"
",,,positive,punct,type,stop
2165,20,67,,frag,165,reqConfirm,"
That's correct
",tag,,positive,,,
2166,20,67,,frag,166,refer,"
",,,positive,punct,type,stop
2167,20,68,1,dm,167,confirm-acknowledge,"
Okay
",,,,,,
2168,20,68,1,frag,168,elab-refer,"
",,,positive,punct,type,stop
2169,20,69,1,frag,169,refer,"
Works
",,,positive,,,
2170,20,69,1,frag,170,refer,"
",,,positive,punct,type,stop
2171,20,70,,frag,171,reqConfirm,"
And if he wants to transfer his plans over to I think you said bank of America are you as I can remember
",preference3-condition-report-opinion,spell,positive,,,
2172,20,70,,frag,172,refer,"
",,,positive,punct,type,stop
2173,20,71,1,frag,173,confirm-refer,"
nan
",,,positive,,,
2174,20,72,,frag,174,spell,"
That once the card is activated and then he could you can just advise social security his banking account number and he could just I received his funds on that account and they just call us and get this account here close
",poss3-poss2,number-spell-location,positive,,,
2175,20,72,,frag,175,refer,"
",,,positive,punct,type,stop
2176,20,73,1,dm,176,acknowledge,"
Okay
",,,,,,
2177,20,73,1,frag,177,refer,"
",,,positive,punct,type,stop
2178,20,74,,dm,178,init,"
All right
",,,,,,
2179,20,74,,dm,179,muse,"
well
",,,,,,
2180,20,74,,frag,180,thank,"
thank you guys so great
",thank,,positive,,,
2181,20,74,,frag,181,refer,"
",,,positive,punct,type,stop
2182,20,75,1,frag,182,state,"
One other question so if you doesn't call after you transfer those funds and if he doesn't close this to kill his future so security payments will continue to go to
",condition,time,negative,,,
2183,20,75,1,frag,183,refer,"
",,,positive,punct,type,stop
2184,20,76,,frag,184,state,"
Know even if I can't even if the account is in close and he already transfer and he already told social security and he put his account and routing number with social security
",condition,spell-number,negative,,,
2185,20,76,,frag,185,refer,"
",,,positive,punct,type,stop
2186,20,77,1,frag,186,refer,"
It
",,,positive,,,
2187,20,77,1,frag,187,refer,"
",,,positive,punct,type,stop
2188,20,78,,decl,188,state,"
It won't come to this account he does not have to close this account but you know I just it was just something to offer to close
",contrast,spell,negative,,,
2189,20,78,,frag,189,refer,"
",,,positive,punct,type,stop
2190,20,79,1,frag,190,spell,"
I appreciate it
",,spell,positive,,,
2191,20,79,1,frag,191,refer,"
",,,positive,punct,type,stop
2192,20,80,,frag,192,state,"
You're welcome
",,,positive,,,
2193,20,80,,frag,193,refer,"
",,,positive,punct,type,stop
2194,20,81,1,decl,194,state,"
You've been very helpful thank you very much
",thank,,positive,,,
2195,20,81,1,frag,195,refer,"
",,,positive,punct,type,stop
2196,20,82,,frag,196,state,"
You're welcome you guys have a great day
",,,positive,,,
2197,20,82,,frag,197,refer,"
",,,positive,punct,type,stop
2198,20,83,1,frag,198,agree,"
You too
",,,,,,
2199,20,83,1,frag,199,refer,"
",,,positive,punct,type,stop
2200,21,1,2,dm,1,phatic,"
Say
",,,,,,
2201,21,1,2,frag,2,identifySelf,"
for calling Derek these press card services my name is Brittany how my hoping
",intro-partial,,positive,,,
2202,21,1,2,frag,3,refer,"
",,,positive,punct,type,stop
2203,21,2,1,yes,4,acknowledge,"
Yeah
",,,,,,
2204,21,2,1,decl,5,state,"
I just got a new car
",,spell,positive,,,
2205,21,2,1,frag,6,refer,"
",,,positive,punct,type,stop
2206,21,3,2,decl,7,state,"
We need to do anything
",,,positive,,,
2207,21,3,2,frag,8,refer,"
",,,positive,punct,type,stop
2208,21,4,1,decl,9,state,"
Up I put the pin on
",,spell,positive,,,
2209,21,4,1,frag,10,refer,"
",,,positive,punct,type,stop
2210,21,5,2,decl,11,direct,"
My problem be more than happy to assist you with this today can I have your first and last name please
",request,spell-problem,positive,,,
2211,21,5,2,frag,12,refer,"
",,,positive,punct,type,stop
2212,21,6,1,frag,13,spell,"
The tone I'm not
",,spell,negative,,,
2213,21,6,1,frag,14,refer,"
",,,positive,punct,type,stop
2214,21,7,2,frag,15,refer,"
Thank you and the last four record number
",,number-enum,positive,,,
2215,21,7,2,frag,16,refer,"
",,,positive,punct,type,stop
2216,21,8,2,frag,17,refer,"
nan
",,,positive,,,
2217,21,9,1,frag,18,refer,"
Zero seven five two
",,enum-number,positive,,,
2218,21,9,1,frag,19,refer,"
",,,positive,punct,type,stop
2219,21,10,2,frag,20,spell,"
Thank you no I would first like to take a minute to share some important information with you
",,time-spell,negative,,,
2220,21,10,2,frag,21,refer,"
",,,positive,punct,type,stop
2221,21,11,2,decl,22,expressPossibility,"
We want to thank you and extend a warm welcome to you for being a part of the direct express program we have updated our systems to provide you with better service and as always you can use your card wherever master cards are accepted this includes making purchases setting up automatic bill payments and ATM withdrawals some of the new features that I had to express feature allows you to go to any Walmart location axis cash from your card without making a purchase for just a dollar fifty C
",thank-benefit2-poss2,spell-currency-date-habit,positive,,,
2222,21,11,2,frag,23,refer,"
",,,positive,punct,type,stop
2223,21,11,2,decl,24,expressPossibility,"
you can enjoy the new car hard a websites access required information check your balance view and print transactions and make changes to your personal information you may also set up alerts notifying you of a posted deposit low balance transaction activity and change your pin as well our website is U
",poss2,spell-verify,positive,,,
2224,21,11,2,frag,25,refer,"
",,,positive,punct,type,stop
2225,21,11,2,frag,26,refer,"
S
",,spell,positive,,,
2226,21,11,2,frag,27,refer,"
",,,positive,punct,type,stop
2227,21,11,2,frag,28,refer,"
direct express dot com also you can confirm it's giving you could perform very sexy to using our automated phone system such as card activation pin change balancing curry and listen to the transaction details our friendly agents are also available to help you twenty four seven incoming phone is our mobile app no I do have your account here in front of me would you like to add a mobile phone number to the account
",poss2-preference2-benefit2,number-enum-spell-confirm-location-availability,negative,,,
2228,21,11,2,frag,29,refer,"
",,,positive,punct,type,stop
2229,21,12,1,yes,30,acknowledge,"
Yes
",,,,,,
2230,21,12,1,frag,31,refer,"
",,,positive,punct,type,stop
2231,21,13,2,dm,32,init,"
All right
",,,,,,
2232,21,13,2,q-wh,33,reqInfoLiking,"
and what is the phone number that you like to add to the account
",preference2,number,positive,,,
2233,21,13,2,frag,34,refer,"
",,,positive,punct,type,stop
2234,21,14,1,frag,35,answer-expressLiking-refer,"
Eight one eight nine one five nine eight zero six
",,enum-number,positive,,,
2235,21,14,1,frag,36,elab-refer,"
",,,positive,punct,type,stop
2236,21,15,2,frag,37,state,"
Thank you would you like to add an email adjusted to the account as well
",preference2,,positive,,,
2237,21,15,2,frag,38,refer,"
",,,positive,punct,type,stop
2238,21,16,1,yes,39,acknowledge,"
Yes
",,,,,,
2239,21,16,1,frag,40,refer,"
",,,positive,punct,type,stop
2240,21,17,2,dm,41,acknowledge,"
Okay
",,,,,,
2241,21,17,2,q-wh,42,reqInfo,"
what's your
",,,positive,,,
2242,21,17,2,frag,43,refer,"
",,,positive,punct,type,stop
2243,21,18,1,frag,44,answer-spell,"
My whole name me too and I'm not it yeah who dot com
",,spell,negative,,,
2244,21,18,1,frag,45,elab-refer,"
",,,positive,punct,type,stop
2245,21,19,2,frag,46,state,"
Thank you
",,,positive,,,
2246,21,19,2,frag,47,refer,"
",,,positive,punct,type,stop
2247,21,20,2,dm,48,init,"
All right
",,,,,,
2248,21,20,2,decl,49,state,"
and I have Madonna New York at Yahoo dot com
",,spell-location,positive,,,
2249,21,20,2,frag,50,refer,"
",,,positive,punct,type,stop
2250,21,21,1,yes,51,acknowledge,"
Yes
",,,,,,
2251,21,21,1,frag,52,refer,"
",,,positive,punct,type,stop
2252,21,22,2,dm,53,init,"
All right
",,,,,,
2253,21,22,2,dm,54,init,"
so
",,,,,,
2254,21,22,2,decl,55,expressImPossibility,"
I did go ahead and get that information at it no I do wanna let you know about the balance alerts that we have with the balance alerts they can come either via text message or via email would you like to sign up for one of those today
",alternative-poss3-preference2,spell-enum,negative,,,
2255,21,22,2,frag,56,refer,"
",,,positive,punct,type,stop
2256,21,23,2,frag,57,refer,"
nan
",,,positive,,,
2257,21,24,1,no,58,negate,"
No
",,,,,,
2258,21,24,1,frag,59,contradict,"
not really
",,,,,,
2259,21,24,1,frag,60,refer,"
",,,positive,punct,type,stop
2260,21,25,1,dm,61,init,"
All right
",,,,,,
2261,21,25,1,frag,62,refer,"
",,,positive,punct,type,stop
2262,21,26,2,dm,63,agree,"
No problem
",,,,,,
2263,21,26,2,frag,64,thank,"
thank you
",thank,,positive,,,
2264,21,26,2,frag,65,refer,"
",,,positive,punct,type,stop
2265,21,27,2,dm,66,init,"
So
",,,,,,
2266,21,27,2,decl,67,state,"
the live stuff with all the information for from the verified here during the phone call is there anything else will be to assist you with today
",exists,location,positive,,,
2267,21,27,2,frag,68,refer,"
",,,positive,punct,type,stop
2268,21,28,1,no,69,negate,"
No
",,,,,,
2269,21,28,1,decl,70,state,"
that's all or
",alternative,,positive,,,
2270,21,28,1,frag,71,refer,"
",,,positive,punct,type,stop
2271,21,29,1,frag,72,refer,"
Does it let me know that every month so so security code put the money for me yes in this copy
",habit-benefit1-partial,time,positive,,,
2272,21,29,1,frag,73,refer,"
",,,positive,punct,type,stop
2273,21,30,2,decl,74,state,"
They're supposed to but as far as if they will or won't I wouldn't have that information as a result of this security administration
",alternative-condition-contrast-initOpinion,spell,negative,,,
2274,21,30,2,frag,75,refer,"
",,,positive,punct,type,stop
2275,21,31,1,dm,76,expressSurprise,"
Oh
",,,,,,
2276,21,31,1,dm,77,acknowledge,"
okay
",,,,,,
2277,21,31,1,decl,78,reqConfirm,"
but I don't see it I had to call the you will call the closest realty yes
",contrast-predict-tag,spell,negative,,,
2278,21,31,1,frag,79,refer,"
",,,positive,punct,type,stop
2279,21,32,2,frag,80,reqConfirm,"
You apostles security yes
",tag,,positive,,,
2280,21,32,2,frag,81,refer,"
",,,positive,punct,type,stop
2281,21,33,1,yes,82,confirm-acknowledge,"
Yes
",,,,,,
2282,21,33,1,dm,83,acknowledge,"
okay
",,,,,,
2283,21,33,1,frag,84,thank,"
I appreciate that thank you so much for your help
",thank,spell,positive,,,
2284,21,33,1,frag,85,refer,"
",,,positive,punct,type,stop
2285,21,34,2,dm,86,agree,"
No problem
",,,,,,
2286,21,34,2,frag,87,thank,"
and thank you for calling
",,,,,,
2287,21,34,2,frag,88,state,"
have a great day okay
",,,positive,,,
2288,21,34,2,frag,89,refer,"
",,,positive,punct,type,stop
2289,21,35,1,frag,90,bye,"
Bye bye
",,,,,,
2290,21,35,1,frag,91,refer,"
",,,positive,punct,type,stop
2291,22,1,,frag,1,thank,"
Thank you for calling
",,,,,,
2292,22,1,,frag,2,spell,"
direct express card services this is Mercedes how may I help you
",benefit2,spell,positive,,,
2293,22,1,,frag,3,refer,"
",,,positive,punct,type,stop
2294,22,2,1,frag,4,greet,"
Hi
",,,,,,
2295,22,2,1,frag,5,spell,"
I was gonna say my deposit hasn't gone through yet it says pending
",report,spell,negative,,,
2296,22,2,1,frag,6,refer,"
",,,positive,punct,type,stop
2297,22,3,,decl,7,direct,"
May I have the last four digits of your card number please
",request,number-enum-spell-month,positive,,,
2298,22,3,,frag,8,refer,"
",,,positive,punct,type,stop
2299,22,4,1,frag,9,refer,"
nan
",,,positive,,,
2300,22,5,1,frag,10,refer,"
Nine ninety six
",,enum-number,positive,,,
2301,22,5,1,frag,11,refer,"
",,,positive,punct,type,stop
2302,22,6,,frag,12,state,"
Your first and last name
",,,positive,,,
2303,22,6,,frag,13,refer,"
",,,positive,punct,type,stop
2304,22,7,1,frag,14,refer,"
Donna Karan
",partial,,positive,,,
2305,22,7,1,frag,15,refer,"
",,,positive,punct,type,stop
2306,22,8,,frag,16,direct,"
The in the last four of your social please
",request,enum-number,positive,,,
2307,22,8,,frag,17,refer,"
",,,positive,punct,type,stop
2308,22,9,1,frag,18,refer,"
Eight three six four
",,number-enum,positive,,,
2309,22,9,1,frag,19,refer,"
",,,positive,punct,type,stop
2310,22,10,,frag,20,state,"
Thank you miss macleod let's see
",,,positive,,,
2311,22,10,,frag,21,refer,"
",,,positive,punct,type,stop
2312,22,11,,no,22,negate,"
No
",,,,,,
2313,22,11,,decl,23,expressProbability,"
you're fine I see that it's logged is probably still I would say check around eight o'clock in the morning but it would probably come on sometime before then but thinking that's probably just what it is
",probability-contrast,time-spell-verify-number-enum,positive,,,
2314,22,11,,frag,24,refer,"
",,,positive,punct,type,stop
2315,22,12,,frag,25,stateReason,"
It prior I'm not I don't think that it hits at midnight exactly I think it might come like over you know over the night because in my time is still eleven forty two
",opinion-reason,time-spell-enum-number,negative,,,
2316,22,12,,frag,26,refer,"
",,,positive,punct,type,stop
2317,22,13,1,yes,27,acknowledge,"
Yeah
",,,,,,
2318,22,13,1,decl,28,expressPossibility,"
I got you so maybe it
",poss,spell,positive,,,
2319,22,13,1,frag,29,refer,"
",,,positive,punct,type,stop
2320,22,14,,yes,30,acknowledge,"
Yeah
",,,,,,
2321,22,14,,decl,31,expressProbability,"
I would say just check around eight in the morning but it'd probably be only before then I would say
",limitation-probability-contrast,spell-time-enum-number-verify,positive,,,
2322,22,14,,frag,32,refer,"
",,,positive,punct,type,stop
2323,22,15,1,frag,33,refer,"
Four or five
",alternative,number-enum,positive,,,
2324,22,15,1,frag,34,refer,"
",,,positive,punct,type,stop
2325,22,16,1,dm,35,init,"
All right
",,,,,,
2326,22,16,1,dm,36,muse,"
well
",,,,,,
2327,22,16,1,dm,37,acknowledge,"
okay
",,,,,,
2328,22,16,1,frag,38,refer,"
",,,positive,punct,type,stop
2329,22,17,,frag,39,spell,"
Was there anything else I could assist you with this quote
",,location-spell,positive,,,
2330,22,17,,frag,40,refer,"
",,,positive,punct,type,stop
2331,22,18,1,no,41,negate,"
Nope
",,,,,,
2332,22,18,1,decl,42,agree,"
that's it and I also wanted to set up the notification so I could take a message
",,spell,positive,,,
2333,22,18,1,frag,43,refer,"
",,,positive,punct,type,stop
2334,22,19,,dm,44,acknowledge,"
Okay
",,,,,,
2335,22,19,,imp,45,hold,"
hang on I can go ahead and set that up for you
",hold-benefit2,spell,positive,,,
2336,22,19,,frag,46,refer,"
",,,positive,punct,type,stop
2337,22,20,,decl,47,state,"
May I get you to verify your phone number for me
",benefit1,spell-verify-month-number,positive,,,
2338,22,20,,frag,48,refer,"
",,,positive,punct,type,stop
2339,22,21,1,frag,49,refer,"
Four seven eight nine six one six
",,enum-number,positive,,,
2340,22,21,1,frag,50,refer,"
",,,positive,punct,type,stop
2341,22,22,,frag,51,refer,"
C
",,spell,positive,,,
2342,22,22,,frag,52,refer,"
",,,positive,punct,type,stop
2343,22,22,,frag,53,refer,"
",,,positive,punct,type,stop
2344,22,23,,dm,54,acknowledge,"
Okay
",,,,,,
